"","peaks","fips","cases","county","state","Region","lat","lng","population","per_dem","urban_code","median.income","unemployed.rate"
"4851","peak 2","31023",2.71428571428571,"Butler","Nebraska","Midwest",41.2261,-97.1318,8029,0.193227091633466,6,63310,2.4
"4852","peak 2","31025",11,"Cass","Nebraska","Midwest",40.9097,-96.1409,25888,0.309082604723998,2,72915,2.5
"4853","peak 2","31027",3.85714285714286,"Cedar","Nebraska","Midwest",42.5993,-97.2524,8498,0.14456630109671,9,60400,1.7
"4854","peak 2","31029",1.85714285714286,"Chase","Nebraska","Midwest",40.5242,-101.698,3783,0.113,9,57656,1.6
"4855","peak 2","31031",0.285714285714286,"Cherry","Nebraska","Midwest",42.545,-101.1186,5779,0.114102171918018,7,50677,1.5
"4856","peak 2","31033",1.42857142857143,"Cheyenne","Nebraska","Midwest",41.2198,-102.995,9604,0.179020100502513,7,56229,2.7
"4857","peak 2","31035",2.71428571428571,"Clay","Nebraska","Midwest",40.5244,-98.0513,6203,0.17703081232493,8,63829,2
"4858","peak 2","31037",3.71428571428571,"Colfax","Nebraska","Midwest",41.574,-97.0865,10714,0.275093934514224,7,62472,2.3
"4859","peak 2","31039",4.42857142857143,"Cuming","Nebraska","Midwest",41.9164,-96.7874,8952,0.195111011437542,7,59505,1.6
"4860","peak 2","31041",4.71428571428571,"Custer","Nebraska","Midwest",41.3943,-99.7261,10826,0.130782029950083,7,51004,1.6
"4861","peak 2","31043",6.14285714285714,"Dakota","Nebraska","Midwest",42.3911,-96.5646,20173,0.402523104004694,3,61010,2.6
"4862","peak 2","31045",1.57142857142857,"Dawes","Nebraska","Midwest",42.7197,-103.1354,8810,0.260660081907974,7,46377,1.9
"4863","peak 2","31047",5.14285714285714,"Dawson","Nebraska","Midwest",40.8699,-99.8196,23733,0.271678816233272,7,56839,2
"4864","peak 2","31049",0.285714285714286,"Deuel","Nebraska","Midwest",41.1116,-102.3338,1831,0.136363636363636,9,48793,2
"4865","peak 2","31051",2,"Dixon","Nebraska","Midwest",42.4932,-96.8678,5719,0.210407239819005,3,57324,1.9
"4866","peak 2","31053",27.4285714285714,"Dodge","Nebraska","Midwest",41.5779,-96.654,36665,0.32731137088204,4,60853,2.1
"4867","peak 2","31055",253.571428571429,"Douglas","Nebraska","Midwest",41.2953,-96.1543,560617,0.5436826498879,2,67264,2.7
"4868","peak 2","31057",0.714285714285714,"Dundy","Nebraska","Midwest",40.1762,-101.6879,1913,0.10468594217348,9,45446,1.5
"4869","peak 2","31059",2.14285714285714,"Fillmore","Nebraska","Midwest",40.5247,-97.5965,5547,0.220139771283355,8,60440,1.9
"4870","peak 2","31061",0.428571428571429,"Franklin","Nebraska","Midwest",40.1763,-98.9528,2987,0.159722222222222,9,49659,2.2
"4871","peak 2","31063",0.285714285714286,"Frontier","Nebraska","Midwest",40.5301,-100.3942,2640,0.130705394190871,9,55712,1.7
"4872","peak 2","31065",1.42857142857143,"Furnas","Nebraska","Midwest",40.1764,-99.9123,4747,0.153343581860108,9,50705,1.6
"4873","peak 2","31067",6.28571428571429,"Gage","Nebraska","Midwest",40.2619,-96.6894,21594,0.304433851965105,6,56817,2.2
"4874","peak 2","31069",0.428571428571429,"Garden","Nebraska","Midwest",41.6194,-102.3355,1864,0.134166666666667,9,41158,2.1
"4875","peak 2","31071",0.714285714285714,"Garfield","Nebraska","Midwest",41.9144,-98.9914,2001,0.12360594795539,9,52707,1.8
"4876","peak 2","31073",0.571428571428571,"Gosper","Nebraska","Midwest",40.5148,-99.8307,2013,0.191793041926851,9,64870,1.8
"4877","peak 2","31075",0,"Grant","Nebraska","Midwest",41.915,-101.7405,722,0.0497512437810945,9,60773,1.2
"4878","peak 2","31077",0.428571428571429,"Greeley","Nebraska","Midwest",41.5674,-98.5212,2382,0.181890389197776,8,48178,1.7
"4879","peak 2","31079",24.7142857142857,"Hall","Nebraska","Midwest",40.8726,-98.5022,61265,0.314151329243354,3,57371,2.6
"4880","peak 2","31081",4.42857142857143,"Hamilton","Nebraska","Midwest",40.873,-98.0229,9215,0.200862378727991,3,68236,2
"4881","peak 2","31083",0.714285714285714,"Harlan","Nebraska","Midwest",40.1765,-99.4046,3415,0.145811789038263,9,53362,1.8
"4882","peak 2","31085",0.142857142857143,"Hayes","Nebraska","Midwest",40.5248,-101.0619,893,0.0634328358208955,9,46399,1.5
"4883","peak 2","31087",2,"Hitchcock","Nebraska","Midwest",40.1763,-101.0423,2815,0.119047619047619,9,49451,2
"4884","peak 2","31089",3.71428571428571,"Holt","Nebraska","Midwest",42.4557,-98.7838,10177,0.123603603603604,7,54474,1.6
"4885","peak 2","31091",0.285714285714286,"Hooker","Nebraska","Midwest",41.9161,-101.1353,693,0.133484162895928,9,50093,1.8
"4886","peak 2","31093",1.42857142857143,"Howard","Nebraska","Midwest",41.2201,-98.5171,6417,0.184562802620336,3,56881,2
"4887","peak 2","31095",2.14285714285714,"Jefferson","Nebraska","Midwest",40.1757,-97.1427,7144,0.272386058981233,7,56740,1.7
"4888","peak 2","31097",4.28571428571429,"Johnson","Nebraska","Midwest",40.3926,-96.2651,5161,0.2897447380206,8,54567,2.6
"4889","peak 2","31099",1.71428571428571,"Kearney","Nebraska","Midwest",40.5067,-98.948,6529,0.193807022394249,7,64461,1.8
"4890","peak 2","31101",1.71428571428571,"Keith","Nebraska","Midwest",41.1989,-101.6613,8068,0.174639505607691,7,51478,1.7
"4891","peak 2","31103",0,"Keya Paha","Nebraska","Midwest",42.8789,-99.7124,760,0.0924528301886792,9,46010,1.4
"4892","peak 2","31105",2,"Kimball","Nebraska","Midwest",41.1978,-103.7149,3633,0.142781033564198,8,52284,2.1
"4893","peak 2","31107",4.71428571428571,"Knox","Nebraska","Midwest",42.6368,-97.8919,8426,0.192225998300765,9,53676,1.9
"4894","peak 2","31109",129.857142857143,"Lancaster","Nebraska","Midwest",40.7842,-96.6878,313158,0.523442419616449,2,61383,2.2
"4895","peak 2","31111",13.8571428571429,"Lincoln","Nebraska","Midwest",41.0477,-100.7453,35263,0.215113907824972,5,60924,2
"4896","peak 2","31113",0.142857142857143,"Logan","Nebraska","Midwest",41.5665,-100.4829,927,0.0844444444444444,9,53108,1.5
"4897","peak 2","31115",0,"Loup","Nebraska","Midwest",41.9139,-99.4544,605,0.165198237885463,9,51559,2
"4898","peak 2","31117",0.142857142857143,"McPherson","Nebraska","Midwest",41.5682,-101.0605,395,0.0562913907284768,9,52033,1.6
"4899","peak 2","31119",7.57142857142857,"Madison","Nebraska","Midwest",41.9167,-97.6008,35080,0.219862191036096,5,58275,2.1
"4900","peak 2","31121",5.28571428571429,"Merrick","Nebraska","Midwest",41.169,-98.038,7798,0.173517048108361,3,53411,2.3
"4901","peak 2","31123",0.857142857142857,"Morrill","Nebraska","Midwest",41.716,-103.0106,4781,0.150899139953088,9,49982,2.3
"4902","peak 2","31125",0.428571428571429,"Nance","Nebraska","Midwest",41.3973,-97.9922,3544,0.195960698689956,8,55853,2.1
"4903","peak 2","31127",2.85714285714286,"Nemaha","Nebraska","Midwest",40.3877,-95.8498,6973,0.268356643356643,7,55343,2.3
"4904","peak 2","31129",2,"Nuckolls","Nebraska","Midwest",40.1764,-98.0472,4244,0.177440347071584,9,48624,1.7
"4905","peak 2","31131",8.14285714285714,"Otoe","Nebraska","Midwest",40.6485,-96.1348,15949,0.29802513464991,6,66293,2.1
"4906","peak 2","31133",0.714285714285714,"Pawnee","Nebraska","Midwest",40.1315,-96.2371,2649,0.225332400279916,9,47006,1.6
"4907","peak 2","31135",1.14285714285714,"Perkins","Nebraska","Midwest",40.851,-101.6497,2901,0.128802588996764,9,63443,1.4
"4908","peak 2","31137",3.71428571428571,"Phelps","Nebraska","Midwest",40.5111,-99.4145,9100,0.149770961959769,7,61420,1.7
"4909","peak 2","31139",2.42857142857143,"Pierce","Nebraska","Midwest",42.2644,-97.6013,7144,0.119641076769691,9,67465,1.5
"4910","peak 2","31141",8.42857142857143,"Platte","Nebraska","Midwest",41.5713,-97.5211,33174,0.207365943642262,5,62804,2.8
"4911","peak 2","31143",0.714285714285714,"Polk","Nebraska","Midwest",41.1869,-97.5684,5225,0.183581572566678,9,66462,2.1
"4912","peak 2","31145",7.14285714285714,"Red Willow","Nebraska","Midwest",40.1758,-100.4769,10768,0.148263254113346,7,50260,2
"4913","peak 2","31147",3.28571428571429,"Richardson","Nebraska","Midwest",40.125,-95.7175,7961,0.240928882438316,7,50207,2.4
"4914","peak 2","31149",0,"Rock","Nebraska","Midwest",42.4213,-99.4499,1414,0.0997624703087886,9,53905,1.6
"4915","peak 2","31151",3.57142857142857,"Saline","Nebraska","Midwest",40.5241,-97.1409,14270,0.343598615916955,6,59937,2.1
"4916","peak 2","31153",81.5714285714286,"Sarpy","Nebraska","Midwest",41.1129,-96.112,181232,0.428367968563201,2,84016,2.2
"4917","peak 2","31155",17.8571428571429,"Saunders","Nebraska","Midwest",41.2264,-96.6374,21165,0.260519318004067,2,71086,2
"4918","peak 2","31157",6.85714285714286,"Scotts Bluff","Nebraska","Midwest",41.8506,-103.708,36074,0.270291162071631,5,50263,2.5
"4919","peak 2","31159",2.71428571428571,"Seward","Nebraska","Midwest",40.8724,-97.1395,17171,0.265028807479074,2,72291,2.3
"4920","peak 2","31161",1.57142857142857,"Sheridan","Nebraska","Midwest",42.5048,-102.4089,5231,0.126676602086438,9,46159,1.7
"4921","peak 2","31163",1.14285714285714,"Sherman","Nebraska","Midwest",41.2206,-98.9762,3033,0.201764705882353,8,48735,1.9
"4922","peak 2","31165",0.285714285714286,"Sioux","Nebraska","Midwest",42.4876,-103.7589,1219,0.0984952120383037,9,47983,1.8
"4923","peak 2","31167",0.571428571428571,"Stanton","Nebraska","Midwest",41.9169,-97.1939,5957,0.168088467614534,9,62045,1.8
"4924","peak 2","31169",2.85714285714286,"Thayer","Nebraska","Midwest",40.1762,-97.595,5057,0.208765473402476,9,52439,1.6
"4925","peak 2","31171",0.142857142857143,"Thomas","Nebraska","Midwest",41.9136,-100.5558,645,0.105386416861827,9,51401,2.4
"4926","peak 2","31173",1.71428571428571,"Thurston","Nebraska","Midwest",42.1582,-96.544,7181,0.471626733921816,8,48891,3.3
"4927","peak 2","31175",1.71428571428571,"Valley","Nebraska","Midwest",41.5673,-98.9819,4206,0.175767918088737,9,47981,2
"4928","peak 2","31177",8.85714285714286,"Washington","Nebraska","Midwest",41.5311,-96.222,20361,0.285072591641935,2,75197,2.1
"4929","peak 2","31179",1.57142857142857,"Wayne","Nebraska","Midwest",42.2093,-97.1193,9332,0.242294926505453,6,57655,1.9
"4930","peak 2","31181",0.428571428571429,"Webster","Nebraska","Midwest",40.1764,-98.5,3537,0.178571428571429,9,49518,1.9
"4931","peak 2","31183",0.571428571428571,"Wheeler","Nebraska","Midwest",41.9148,-98.5282,783,0.117296222664016,9,50207,1.3
"4932","peak 2","31185",6.57142857142857,"York","Nebraska","Midwest",40.8727,-97.5971,13745,0.227621840525066,6,59749,2
"4933","peak 2","32001",10.5714285714286,"Churchill","Nevada","West",39.5809,-118.3358,24259,0.236695112490303,6,56335,3.2
"4934","peak 2","32003",1472.14285714286,"Clark","Nevada","West",36.2152,-115.0135,2182004,0.536603222588971,1,62131,8.9
"4935","peak 2","32005",13,"Douglas","Nevada","West",38.9122,-119.6164,48132,0.339076923076923,4,76296,4.6
"4936","peak 2","32007",14.5714285714286,"Elko","Nevada","West",41.1458,-115.3577,52297,0.207447534938772,5,83287,3.2
"4937","peak 2","32009",0,"Esmeralda","Nevada","West",37.7847,-117.6323,969,0.151950718685832,9,50675,3.6
"4938","peak 2","32011",0.428571428571429,"Eureka","Nevada","West",39.9839,-116.2686,1859,0.103244837758112,9,71541,2.2
"4939","peak 2","32013",13.4285714285714,"Humboldt","Nevada","West",41.4068,-118.112,16828,0.217346544846223,7,73106,3.4
"4940","peak 2","32015",1.85714285714286,"Lander","Nevada","West",39.9337,-117.038,5643,0.179385171790235,7,81239,3.5
"4941","peak 2","32017",0.857142857142857,"Lincoln","Nevada","West",37.6433,-114.8775,5180,0.134914145543745,8,58782,3.2
"4942","peak 2","32019",15.1428571428571,"Lyon","Nevada","West",39.0203,-119.1891,54380,0.280210331371122,4,59406,5.5
"4943","peak 2","32021",1,"Mineral","Nevada","West",38.5388,-118.4351,4460,0.355032119914347,7,43771,3.8
"4944","peak 2","32023",20.1428571428571,"Nye","Nevada","West",38.0423,-116.4719,44380,0.28717787059658,4,48490,6.2
"4945","peak 2","32027",1.28571428571429,"Pershing","Nevada","West",40.4404,-118.4044,6615,0.235775862068966,9,58562,3.6
"4946","peak 2","32029",0.142857142857143,"Storey","Nevada","West",39.4469,-119.5293,3988,0.313521028849496,2,88003,5
"4947","peak 2","32031",170.857142857143,"Washoe","Nevada","West",40.6657,-119.6643,456936,0.508158101387314,2,71733,4.6
"4948","peak 2","32033",1.57142857142857,"White Pine","Nevada","West",39.4421,-114.9016,9679,0.196612497138933,7,60086,3
"4949","peak 2","32510",28.7142857142857,"Carson City","Nevada","West",39.1512,-119.7474,54773,0.428225562392818,3,58126,5
"4950","peak 2","33001",24.7142857142857,"Belknap","New Hampshire","Northeast",43.5179,-71.4227,60887,0.439341533820508,4,68752,2.5
"4951","peak 2","33003",15.4285714285714,"Carroll","New Hampshire","Northeast",43.8738,-71.2031,48138,0.500390718922818,6,64495,2.7
"4952","peak 2","33005",41.1428571428571,"Cheshire","New Hampshire","Northeast",42.9194,-72.2512,76042,0.576980500384563,4,65326,2.7
"4953","peak 2","33007",10.7142857142857,"Coos","New Hampshire","Northeast",44.6896,-71.3056,31741,0.462245885769603,7,49156,3.1
"4954","peak 2","33009",20,"Grafton","New Hampshire","Northeast",43.9406,-71.8208,89777,0.614569634555187,5,62468,2.3
"4955","peak 2","33011",239.428571428571,"Hillsborough","New Hampshire","Northeast",42.9153,-71.7161,413035,0.529536011080332,2,82862,2.5
"4956","peak 2","33013",62.1428571428571,"Merrimack","New Hampshire","Northeast",43.2975,-71.6802,149917,0.539933472025988,4,75800,2.2
"4957","peak 2","33015",149.142857142857,"Rockingham","New Hampshire","Northeast",42.9876,-71.1254,306359,0.502978239998392,1,91416,2.3
"4958","peak 2","33017",68.7142857142857,"Strafford","New Hampshire","Northeast",43.297,-71.0289,129124,0.565869603548129,1,71486,2.2
"4959","peak 2","33019",22.2857142857143,"Sullivan","New Hampshire","Northeast",43.3614,-72.2222,43104,0.508140917852602,7,63518,2.3
"4960","peak 2","34001",204.285714285714,"Atlantic","New Jersey","Northeast",39.4777,-74.661,266105,0.525544534715646,2,62678,10.3
"4961","peak 2","34003",475.428571428571,"Bergen","New Jersey","Northeast",40.9596,-74.0742,930390,0.574854259638966,1,107971,6.8
"4962","peak 2","34005",271,"Burlington","New Jersey","Northeast",39.8777,-74.6681,445702,0.588596992194936,1,88443,5.8
"4963","peak 2","34007",293.428571428571,"Camden","New Jersey","Northeast",39.8035,-74.9597,506738,0.659132752758858,1,73168,7.4
"4964","peak 2","34009",48.8571428571429,"Cape May","New Jersey","Northeast",39.149,-74.8002,93086,0.413253240812663,3,66565,8.2
"4965","peak 2","34011",109.285714285714,"Cumberland","New Jersey","Northeast",39.3738,-75.1108,151906,0.523244107071514,3,54179,8
"4966","peak 2","34013",446.142857142857,"Essex","New Jersey","Northeast",40.7872,-74.247,795404,0.772694759217054,1,64522,8.9
"4967","peak 2","34015",185.428571428571,"Gloucester","New Jersey","Northeast",39.7173,-75.1414,291165,0.49985875136204,1,87996,6.6
"4968","peak 2","34017",465,"Hudson","New Jersey","Northeast",40.7351,-74.0777,670046,0.724480751263685,1,77738,7.7
"4969","peak 2","34019",65,"Hunterdon","New Jersey","Northeast",40.5673,-74.9122,124823,0.465992701333365,1,117275,5
"4970","peak 2","34021",167.428571428571,"Mercer","New Jersey","Northeast",40.2834,-74.7018,367922,0.691400100438431,2,79475,5.7
"4971","peak 2","34023",532.142857142857,"Middlesex","New Jersey","Northeast",40.4391,-74.4117,825920,0.602222032941878,1,92770,6.3
"4972","peak 2","34025",456.571428571429,"Monmouth","New Jersey","Northeast",40.2603,-74.2213,621659,0.479111498718254,1,102579,6.1
"4973","peak 2","34027",259,"Morris","New Jersey","Northeast",40.862,-74.5445,493379,0.511373568126759,1,116328,5.5
"4974","peak 2","34029",447,"Ocean","New Jersey","Northeast",39.8855,-74.2813,596415,0.348526313946771,1,75627,6.5
"4975","peak 2","34031",255.142857142857,"Passaic","New Jersey","Northeast",41.0344,-74.3008,503637,0.575478090313378,1,76039,9.2
"4976","peak 2","34033",43.5714285714286,"Salem","New Jersey","Northeast",39.5876,-75.3491,62990,0.425327536572469,1,68146,7.7
"4977","peak 2","34035",163.714285714286,"Somerset","New Jersey","Northeast",40.5635,-74.6163,329838,0.594854754910616,1,112722,5.6
"4978","peak 2","34037",97.7142857142857,"Sussex","New Jersey","Northeast",41.1393,-74.6909,141483,0.390268471568272,1,100281,6.4
"4979","peak 2","34039",368,"Union","New Jersey","Northeast",40.66,-74.3085,554033,0.670147732058998,1,79953,7.3
"4980","peak 2","34041",61.7142857142857,"Warren","New Jersey","Northeast",40.8572,-74.9973,105862,0.407832025811946,2,83998,6
"4981","peak 2","35001",258.142857142857,"Bernalillo","New Mexico","West",35.0513,-106.6701,677858,0.610085330142637,2,56148,6.9
"4982","peak 2","35003",0.857142857142857,"Catron","New Mexico","West",33.9152,-108.4046,3526,0.255803955288048,9,37190,6.5
"4983","peak 2","35005",37.5714285714286,"Chaves","New Mexico","West",33.3633,-104.4669,65144,0.284320278037695,5,43687,7.1
"4984","peak 2","35006",16,"Cibola","New Mexico","West",34.9125,-107.9997,26891,0.532966415814894,6,40436,9.2
"4985","peak 2","35007",3.85714285714286,"Colfax","New Mexico","West",36.6061,-104.6468,12168,0.434009308510638,7,42754,6.8
"4986","peak 2","35009",21.1428571428571,"Curry","New Mexico","West",34.5742,-103.347,49732,0.28521289980796,5,45623,5.1
"4987","peak 2","35011",1,"De Baca","New Mexico","West",34.3425,-104.412,2040,0.25638179800222,9,34746,5
"4988","peak 2","35013",115.714285714286,"Doña Ana","New Mexico","West",32.3526,-106.8328,216069,0.5803051753972,3,43618,7.2
"4989","peak 2","35015",50,"Eddy","New Mexico","West",32.4715,-104.3043,57732,0.233571613125484,5,63671,6.6
"4990","peak 2","35017",13.5714285714286,"Grant","New Mexico","West",32.7389,-108.3824,27669,0.525805334257014,7,43175,7.7
"4991","peak 2","35019",2.42857142857143,"Guadalupe","New Mexico","West",34.8633,-104.7907,4353,0.563727729556875,7,36554,7.5
"4992","peak 2","35021",0,"Harding","New Mexico","West",35.8579,-103.8203,441,0.354455445544554,9,38162,3.9
"4993","peak 2","35023",1.28571428571429,"Hidalgo","New Mexico","West",31.914,-108.7148,4297,0.416919959473151,9,37322,5.3
"4994","peak 2","35025",44.8571428571429,"Lea","New Mexico","West",32.7921,-103.4125,70277,0.194139019026676,5,63012,10.2
"4995","peak 2","35027",8.85714285714286,"Lincoln","New Mexico","West",33.7453,-105.4593,19461,0.309916553464002,7,47254,7.6
"4996","peak 2","35028",3.85714285714286,"Los Alamos","New Mexico","West",35.8694,-106.3074,18625,0.614496054665257,6,122001,3
"4997","peak 2","35029",17.8571428571429,"Luna","New Mexico","West",32.1822,-107.7498,24083,0.439713686289029,6,32544,16.3
"4998","peak 2","35031",55.4285714285714,"McKinley","New Mexico","West",35.5807,-108.2618,72438,0.680699237332931,5,36404,9.5
"4999","peak 2","35033",1.28571428571429,"Mora","New Mexico","West",36.0104,-104.9448,4536,0.649664929262844,9,36968,6.4
"5000","peak 2","35035",28.5714285714286,"Otero","New Mexico","West",32.6132,-105.7415,66137,0.359976241992279,4,43135,6.9
"5001","peak 2","35037",2.28571428571429,"Quay","New Mexico","West",35.1043,-103.5498,8326,0.302091402013943,7,34596,7
"5002","peak 2","35039",35.2857142857143,"Rio Arriba","New Mexico","West",36.5096,-106.6931,39159,0.660933365407746,4,44579,7.4
"5003","peak 2","35041",10.2857142857143,"Roosevelt","New Mexico","West",34.0212,-103.48,18888,0.272699757869249,7,44928,5.7
"5004","peak 2","35043",68.8571428571429,"Sandoval","New Mexico","West",35.6886,-106.8659,142704,0.530132441681252,2,71118,7.3
